name,start_node,end_node,length_m,free_flow_speed_mps,jam_density,number_of_lanes,highway,oneway
tc_324265803_863282277_0,324265803,863282277,154.89365518243426,13.411200000000001,0.2,1,residential,False
tc_324265804_324265803_0,324265804,324265803,31.493070873394924,13.411200000000001,0.2,2,tertiary,False
tc_324265804_863280666_0,324265804,863280666,36.34436916631874,13.411200000000001,0.2,2,tertiary,False
tc_324265804_863281188_0,324265804,863281188,63.906974507828046,13.411200000000001,0.2,1,residential,False
tc_324265840_863280667_0,324265840,863280667,30.07111578639743,13.411200000000001,0.2,2,tertiary,False
tc_324265840_863280669_0,324265840,863280669,29.97976796328806,13.411200000000001,0.2,2,tertiary,False
tc_324265840_863282875_0,324265840,863282875,116.2626176757804,13.411200000000001,0.2,1,residential,False
tc_324265841_324265842_0,324265841,324265842,46.84051569554697,13.411200000000001,0.2,2,tertiary,False
tc_324265841_3633001748_0,324265841,3633001748,64.19765988552342,13.411200000000001,0.2,1,residential,False
tc_324265841_863280669_0,324265841,863280669,48.52737575738371,13.411200000000001,0.2,2,tertiary,False
tc_324265842_1600534156_0,324265842,1600534156,63.13594074093542,13.411200000000001,0.2,2,tertiary,False
tc_324265842_324265841_0,324265842,324265841,46.84051569554697,13.411200000000001,0.2,2,tertiary,False
tc_324265842_863283547_0,324265842,863283547,46.362808851320956,13.411200000000001,0.2,1,residential,False
tc_324275166_324275172_0,324275166,324275172,130.46693809368531,13.411200000000001,0.2,1,residential,False
tc_324275172_1596979148_0,324275172,1596979148,65.19098789307566,13.411200000000001,0.2,1,residential,False
tc_324275172_324275166_0,324275172,324275166,130.46693809368531,13.411200000000001,0.2,1,residential,False
tc_324275172_863289336_0,324275172,863289336,39.23412630820826,13.411200000000001,0.2,1,residential,False
tc_324275178_863288643_0,324275178,863288643,38.81324673057188,13.411200000000001,0.2,1,residential,False
tc_324283197_322847838_0,324283197,322847838,129.96868548419164,17.881600000000002,0.2,2,primary,False
tc_324283197_7711200217_0,324283197,7711200217,53.664916983156104,13.411200000000001,0.2,1,unclassified,False
tc_324283489_1598385340_0,324283489,1598385340,71.20330065113787,13.411200000000001,0.2,1,residential,False
tc_324283489_1598385355_0,324283489,1598385355,115.71494653237724,13.411200000000001,0.2,1,residential,False
tc_324283489_863278826_0,324283489,863278826,69.30918967906963,13.411200000000001,0.2,1,residential,False
tc_324285229_1596979128_0,324285229,1596979128,97.8472339539733,8.940800000000001,0.2,1,residential,False
tc_324285229_27537612_0,324285229,27537612,106.91733272224728,8.940800000000001,0.2,2,primary,False
tc_324285229_7521619363_0,324285229,7521619363,285.00144033793305,8.940800000000001,0.2,2,primary,False
tc_339398129_1596955602_0,339398129,1596955602,90.63104078818897,8.940800000000001,0.2,1,residential,False
tc_343446534_270360128_0,343446534,270360128,57.69851314573916,8.940800000000001,0.2,2,residential,True
tc_343446534_863360514_0,343446534,863360514,40.01332907692519,8.940800000000001,0.2,1,residential,False
tc_343450940_1596861450_0,343450940,1596861450,699.9114612167307,8.88888888888889,0.2,1,unclassified,False
tc_343450940_270302325_0,343450940,270302325,279.34405479252473,17.881600000000002,0.2,2,tertiary,False
tc_353955657_353955694_0,353955657,353955694,206.87636101626984,13.411200000000001,0.2,1,residential,False
tc_353955657_355710025_0,353955657,355710025,16.69024046185055,13.411200000000001,0.2,2,residential,False
tc_353955657_700350898_0,353955657,700350898,58.80205313226834,13.411200000000001,0.2,2,residential,False
tc_353955694_353955657_0,353955694,353955657,206.87636101626984,13.411200000000001,0.2,1,residential,False
tc_353955694_353955699_0,353955694,353955699,72.21458317210242,13.411200000000001,0.2,1,residential,False
tc_353955694_353955704_0,353955694,353955704,157.5463489644102,13.411200000000001,0.2,1,residential,False
tc_353955699_353955694_0,353955699,353955694,72.21458317210242,13.411200000000001,0.2,1,residential,False
tc_353955699_353955704_0,353955699,353955704,212.87610205555842,13.411200000000001,0.2,2,residential,False
tc_353955699_353955745_0,353955699,353955745,20.80615225745233,13.411200000000001,0.2,2,residential,False
tc_353955704_353955694_0,353955704,353955694,157.5463489644102,13.411200000000001,0.2,1,residential,False
tc_353955704_353955699_0,353955704,353955699,212.87610205555845,13.411200000000001,0.2,2,residential,False
tc_353955704_355710025_0,353955704,355710025,38.89352881829186,13.411200000000001,0.2,2,residential,False
tc_353955745_353955699_0,353955745,353955699,20.80615225745233,13.411200000000001,0.2,2,residential,False
tc_353955745_360026757_0,353955745,360026757,71.26273313266896,13.411200000000001,0.2,1,residential,False
tc_353955745_410184897_0,353955745,410184897,32.93244610016767,13.411200000000001,0.2,2,residential,False
tc_355710025_1368354220_0,355710025,1368354220,83.21734470071087,13.411200000000001,0.2,1,residential,False
tc_355710025_353955657_0,355710025,353955657,16.69024046185055,13.411200000000001,0.2,2,residential,False
tc_355710025_353955704_0,355710025,353955704,38.89352881829186,13.411200000000001,0.2,2,residential,False
tc_356714597_243662961_0,356714597,243662961,168.9053406619412,13.411200000000001,0.2,2,tertiary,False
tc_356714597_356714602_0,356714597,356714602,76.26578313374398,13.411200000000001,0.2,1,residential,False
tc_356714597_373310017_0,356714597,373310017,56.18180541318257,13.411200000000001,0.2,2,tertiary,False
tc_356714602_3200728303_0,356714602,3200728303,69.60402021999025,13.411200000000001,0.2,1,residential,False
tc_356714602_356714597_0,356714602,356714597,76.26578313374398,13.411200000000001,0.2,1,residential,False
tc_356714602_356714608_0,356714602,356714608,21.52228570082178,13.411200000000001,0.2,1,residential,False
tc_356714608_356714602_0,356714608,356714602,21.52228570082178,13.411200000000001,0.2,1,residential,False
tc_356714608_356714616_0,356714608,356714616,72.43181034139675,13.411200000000001,0.2,1,residential,False
tc_356714608_360896791_0,356714608,360896791,56.23250313713034,13.411200000000001,0.2,1,residential,False
tc_356714616_3200728288_0,356714616,3200728288,59.88657251003278,13.411200000000001,0.2,1,residential,False
tc_356714616_356714608_0,356714616,356714608,72.43181034139675,13.411200000000001,0.2,1,residential,False
tc_356714616_356714618_0,356714616,356714618,24.899162874246038,13.411200000000001,0.2,1,residential,False
tc_356714618_356714616_0,356714618,356714616,24.899162874246038,13.411200000000001,0.2,1,residential,False
tc_356714618_359160584_0,356714618,359160584,166.32586340968365,13.411200000000001,0.2,1,residential,False
tc_356714618_360896804_0,356714618,360896804,70.9222334288633,13.411200000000001,0.2,1,residential,False
tc_357452771_1596955497_0,357452771,1596955497,36.443664883384095,8.940800000000001,0.2,1,residential,False
tc_357452771_270355622_0,357452771,270355622,31.950958014365128,8.940800000000001,0.2,1,residential,False
tc_357452771_548809636_0,357452771,548809636,54.024604122110745,8.940800000000001,0.2,1,residential,False
tc_357457027_1596955265_0,357457027,1596955265,111.12322771749777,8.940800000000001,0.2,1,unclassified,False
tc_357457027_1596955352_0,357457027,1596955352,99.16057814048553,8.940800000000001,0.2,1,unclassified,False
tc_357457027_863382484_0,357457027,863382484,38.694756875160856,8.940800000000001,0.2,1,residential,False
tc_359160584_356714618_0,359160584,356714618,166.32586340968368,13.411200000000001,0.2,1,residential,False
tc_359160584_360896791_0,359160584,360896791,43.45788938003842,13.411200000000001,0.2,1,residential,False
tc_359160584_360896791_1,359160584,360896791,172.59730209643962,13.411200000000001,0.2,1,residential,False
tc_360026757_270356304_0,360026757,270356304,218.4383592357875,13.411200000000001,0.2,1,residential,False
tc_360026757_353955745_0,360026757,353955745,71.26273313266896,13.411200000000001,0.2,1,residential,False
tc_360026757_7916302488_0,360026757,7916302488,134.80599207033137,13.411200000000001,0.2,1,residential,False
tc_360258485_7521619353_0,360258485,7521619353,38.92717874762139,8.940800000000001,0.2,1,unclassified,False
tc_360896791_356714608_0,360896791,356714608,56.23250313713034,13.411200000000001,0.2,1,residential,False
tc_360896791_359160584_0,360896791,359160584,43.45788938003842,13.411200000000001,0.2,1,residential,False
tc_360896791_359160584_1,360896791,359160584,172.5973020964396,13.411200000000001,0.2,1,residential,False
tc_360896804_356714618_0,360896804,356714618,70.9222334288633,13.411200000000001,0.2,1,residential,False
tc_3631353179_190546579_0,3631353179,190546579,44.74670771771784,13.411200000000001,0.2,2,primary,False
tc_3631353179_190546592_0,3631353179,190546592,127.09561036590705,13.411200000000001,0.2,2,primary,False
tc_3631353179_3631353182_0,3631353179,3631353182,113.45599022571639,13.411200000000001,0.2,1,residential,False
tc_3631353182_3631353179_0,3631353182,3631353179,113.4559902257164,13.411200000000001,0.2,1,residential,False
tc_3631529536_192302099_0,3631529536,192302099,60.97022915685591,8.940800000000001,0.2,2,tertiary,False
tc_3631529536_27537609_0,3631529536,27537609,71.90051593693022,8.940800000000001,0.2,2,tertiary,False
tc_3631529536_3631529539_0,3631529536,3631529539,97.34526993553558,8.88888888888889,0.2,1,residential,False
tc_3631529539_3631529536_0,3631529539,3631529536,97.34526993553557,8.88888888888889,0.2,1,residential,False
tc_3633001748_324265841_0,3633001748,324265841,64.19765988552344,13.411200000000001,0.2,1,residential,False
tc_3633027114_1118687438_0,3633027114,1118687438,9.07975023212382,13.411200000000001,0.2,2,secondary,False
tc_3633027114_1745469555_0,3633027114,1745469555,207.24555964965143,13.411200000000001,0.2,2,residential,False
tc_3633027114_246815080_0,3633027114,246815080,224.31412801638356,13.411200000000001,0.2,2,secondary,False
tc_3633077013_1118687152_0,3633077013,1118687152,111.21518602151805,13.411200000000001,0.2,1,residential,False
tc_3633077013_1596955639_0,3633077013,1596955639,65.66685660937961,13.411200000000001,0.2,2,primary,False
tc_3633077013_3633343332_0,3633077013,3633343332,134.54716616497768,13.411200000000001,0.2,2,primary,False
tc_3633298359_190546579_0,3633298359,190546579,59.135149214045846,8.940800000000001,0.2,2,primary,False
tc_3633298359_549304245_0,3633298359,549304245,65.53998382155514,8.940800000000001,0.2,2,unclassified,False
tc_3633298359_7853241881_0,3633298359,7853241881,119.83780442108709,8.940800000000001,0.2,2,primary,False
tc_3633343332_1596955531_0,3633343332,1596955531,385.7245361314995,13.411200000000001,0.2,1,residential,False
tc_3633343332_270786808_0,3633343332,270786808,297.82170648286126,8.940800000000001,0.2,2,primary,False
tc_3633343332_3633077013_0,3633343332,3633077013,134.54716616497768,13.411200000000001,0.2,2,primary,False
tc_363994334_270302325_0,363994334,270302325,112.72466529070978,13.411200000000001,0.2,2,tertiary,False
tc_363994334_363994336_0,363994334,363994336,74.31501448769222,13.411200000000001,0.2,1,residential,False
tc_363994334_363994346_0,363994334,363994346,43.27970079332946,13.411200000000001,0.2,2,tertiary,False
tc_363994336_363994334_0,363994336,363994334,74.31501448769222,13.411200000000001,0.2,1,residential,False
tc_363994336_363994337_0,363994336,363994337,24.32011621936102,13.411200000000001,0.2,1,residential,False
tc_363994336_363994344_0,363994336,363994344,136.73254005692922,13.411200000000001,0.2,1,residential,False
tc_363994337_363994336_0,363994337,363994336,24.32011621936102,13.411200000000001,0.2,1,residential,False
tc_363994344_363994336_0,363994344,363994336,136.7325400569292,13.411200000000001,0.2,1,residential,False
tc_363994344_4159941500_0,363994344,4159941500,5.802680557409699,13.411200000000001,0.2,1,residential,False
tc_363994344_4159941501_0,363994344,4159941501,6.81439735407636,13.411200000000001,0.2,1,residential,False
tc_363994346_270356309_0,363994346,270356309,112.42843698901277,13.411200000000001,0.2,2,tertiary,False
tc_363994346_363994334_0,363994346,363994334,43.27970079332946,13.411200000000001,0.2,2,tertiary,False
tc_363994346_363994353_0,363994346,363994353,122.2646967900155,13.411200000000001,0.2,1,residential,False
tc_363994353_363994346_0,363994353,363994346,122.26469679001552,13.411200000000001,0.2,1,residential,False
tc_363994353_363994354_0,363994353,363994354,25.973847224607596,13.411200000000001,0.2,1,residential,False
tc_363994353_863300334_0,363994353,863300334,57.27120329824872,13.411200000000001,0.2,1,residential,False
tc_363994354_363994353_0,363994354,363994353,25.973847224607596,13.411200000000001,0.2,1,residential,False
tc_363994354_363994358_0,363994354,363994358,46.664889333223186,13.411200000000001,0.2,1,residential,False
tc_363994354_863301406_0,363994354,863301406,77.25855583956755,13.411200000000001,0.2,1,residential,False
tc_363994358_363994354_0,363994358,363994354,46.664889333223186,13.411200000000001,0.2,1,residential,False
tc_363994358_363994360_0,363994358,363994360,27.56762120624245,13.411200000000001,0.2,1,residential,False
tc_363994358_863300481_0,363994358,863300481,31.034978705132314,13.411200000000001,0.2,1,residential,False
tc_363994360_363994358_0,363994360,363994358,27.56762120624245,13.411200000000001,0.2,1,residential,False
tc_363994360_363994362_0,363994360,363994362,53.44942268049013,13.411200000000001,0.2,1,residential,False
tc_363994360_863301199_0,363994360,863301199,56.5961790172524,13.411200000000001,0.2,1,residential,False
tc_363994362_363994360_0,363994362,363994360,53.44942268049013,13.411200000000001,0.2,1,residential,False
tc_363994362_363994363_0,363994362,363994363,25.27779907258323,13.411200000000001,0.2,1,residential,False
tc_363994362_363994363_1,363994362,363994363,55.67869083054646,13.411200000000001,0.2,1,residential,False
tc_363994363_363994362_0,363994363,363994362,25.27779907258323,13.411200000000001,0.2,1,residential,False
tc_363994363_363994362_1,363994363,363994362,55.67869083054647,13.411200000000001,0.2,1,residential,False
tc_363994363_363994365_0,363994363,363994365,42.1386192642526,13.411200000000001,0.2,1,residential,False
tc_363994363_863300981_0,363994363,863300981,58.96747117547788,13.411200000000001,0.2,1,residential,False
tc_363994365_363994363_0,363994365,363994363,42.1386192642526,13.411200000000001,0.2,1,residential,False
tc_366568174_270356309_0,366568174,270356309,305.0111531475922,13.411200000000001,0.2,2,tertiary,False
tc_366568174_366568192_0,366568174,366568192,69.72781044377606,13.411200000000001,0.2,1,residential,False
tc_366568174_863296362_0,366568174,863296362,108.05655648277201,13.411200000000001,0.2,2,tertiary,False
tc_366568177_366568180_0,366568177,366568180,29.19324168941628,13.411200000000001,0.2,1,residential,False
tc_366568178_366568179_0,366568178,366568179,44.09717630181457,13.411200000000001,0.2,1,residential,False
tc_366568178_366568180_0,366568178,366568180,71.30337446182693,13.411200000000001,0.2,1,residential,False
tc_366568178_366568192_0,366568178,366568192,77.60465244588787,13.411200000000001,0.2,1,residential,False
tc_366568179_366568178_0,366568179,366568178,44.09717630181457,13.411200000000001,0.2,1,residential,False
tc_366568180_366568177_0,366568180,366568177,29.19324168941628,13.411200000000001,0.2,1,residential,False
tc_366568180_366568178_0,366568180,366568178,71.30337446182693,13.411200000000001,0.2,1,residential,False
tc_366568180_366568192_0,366568180,366568192,324.94373202206987,13.411200000000001,0.2,1,residential,False
tc_366568192_366568174_0,366568192,366568174,69.72781044377606,13.411200000000001,0.2,1,residential,False
tc_366568192_366568178_0,366568192,366568178,77.60465244588787,13.411200000000001,0.2,1,residential,False
tc_366568192_366568180_0,366568192,366568180,324.9437320220699,13.411200000000001,0.2,1,residential,False
tc_3673008044_3673008045_0,3673008044,3673008045,13.435739384122035,8.940800000000001,0.2,1,residential,False
tc_3673008044_3673008046_0,3673008044,3673008046,13.034297039027908,8.940800000000001,0.2,1,residential,False
tc_3673008044_863382484_0,3673008044,863382484,98.00016451586359,8.940800000000001,0.2,1,residential,False
tc_3673008045_3673008044_0,3673008045,3673008044,13.435739384122035,8.940800000000001,0.2,1,residential,False
tc_3673008046_3673008044_0,3673008046,3673008044,13.034297039027908,8.940800000000001,0.2,1,residential,False
tc_369817321_243662941_0,369817321,243662941,44.891610933201235,13.411200000000001,0.2,2,residential,False
tc_369817321_369817324_0,369817321,369817324,65.0745799301386,13.411200000000001,0.2,1,residential,False
tc_369817321_369817330_0,369817321,369817330,81.10912913429141,13.411200000000001,0.2,2,residential,False
tc_369817324_369817321_0,369817324,369817321,65.0745799301386,13.411200000000001,0.2,1,residential,False
tc_369817330_369817321_0,369817330,369817321,81.1091291342914,13.411200000000001,0.2,2,residential,False
tc_369817330_369817333_0,369817330,369817333,59.65225431320248,13.411200000000001,0.2,1,residential,False
tc_369817330_410184883_0,369817330,410184883,36.290821218287135,13.411200000000001,0.2,2,residential,False
tc_369817333_369817330_0,369817333,369817330,59.65225431320248,13.411200000000001,0.2,1,residential,False
tc_369817333_369817334_0,369817333,369817334,57.077496935286156,13.411200000000001,0.2,1,residential,False
tc_369817333_369817335_0,369817333,369817335,62.4090955890512,13.411200000000001,0.2,1,residential,False
tc_369817334_369817333_0,369817334,369817333,57.077496935286156,13.411200000000001,0.2,1,residential,False
tc_369817335_369817333_0,369817335,369817333,62.4090955890512,13.411200000000001,0.2,1,residential,False
tc_369817335_369817338_0,369817335,369817338,47.58839877834006,13.411200000000001,0.2,1,residential,False
tc_369817335_9785409376_0,369817335,9785409376,30.276240155331124,13.411200000000001,0.2,1,residential,False
tc_369817338_369817335_0,369817338,369817335,47.58839877834006,13.411200000000001,0.2,1,residential,False
tc_369817339_369817342_0,369817339,369817342,50.17073443691534,13.411200000000001,0.2,1,residential,False
tc_369817339_410184892_0,369817339,410184892,38.69385105073908,13.411200000000001,0.2,2,residential,False
tc_369817339_410184897_0,369817339,410184897,16.56765434516918,13.411200000000001,0.2,2,residential,False
tc_369817342_369817339_0,369817342,369817339,50.17073443691534,13.411200000000001,0.2,1,residential,False
tc_369817343_192302096_0,369817343,192302096,45.2440716507526,8.940800000000001,0.2,2,tertiary,False
tc_369817343_369817365_0,369817343,369817365,76.95952538125408,8.940800000000001,0.2,1,residential,False
tc_369817343_863373591_0,369817343,863373591,123.74529866974524,8.940800000000001,0.2,2,tertiary,False
tc_369817365_369817343_0,369817365,369817343,76.95952538125408,8.940800000000001,0.2,1,residential,False
tc_369817365_379805113_0,369817365,379805113,45.10681490868849,8.940800000000001,0.2,1,residential,False
tc_369817365_382400474_0,369817365,382400474,114.61832329421632,8.940800000000001,0.2,1,residential,False
tc_373310017_243662951_0,373310017,243662951,97.30174148413991,13.411200000000001,0.2,2,tertiary,False
tc_373310017_356714597_0,373310017,356714597,56.18180541318257,13.411200000000001,0.2,2,tertiary,False
tc_373310017_373310062_0,373310017,373310062,47.42015811624323,13.411200000000001,0.2,1,residential,False
tc_373310024_373310057_0,373310024,373310057,135.47325678081754,13.411200000000001,0.2,1,residential,False
tc_373310024_373310062_0,373310024,373310062,17.919648491551253,13.411200000000001,0.2,1,residential,False
tc_373310024_373310105_0,373310024,373310105,22.94878397154665,13.411200000000001,0.2,1,residential,False
tc_373310057_373310024_0,373310057,373310024,135.47325678081754,13.411200000000001,0.2,1,residential,False
tc_373310062_1596861557_0,373310062,1596861557,186.37800052968376,13.411200000000001,0.2,1,residential,False
tc_373310062_373310017_0,373310062,373310017,47.42015811624323,13.411200000000001,0.2,1,residential,False
tc_373310062_373310024_0,373310062,373310024,17.919648491551253,13.411200000000001,0.2,1,residential,False
tc_373310105_373310024_0,373310105,373310024,22.94878397154665,13.411200000000001,0.2,1,residential,False
tc_379805113_369817365_0,379805113,369817365,45.10681490868849,8.940800000000001,0.2,1,residential,False
tc_379805113_379805114_0,379805113,379805114,30.293367202081985,8.940800000000001,0.2,1,residential,False
tc_379805113_379805123_0,379805113,379805123,86.15863395163775,8.940800000000001,0.2,1,residential,False
tc_379805114_379805113_0,379805114,379805113,30.293367202081985,8.940800000000001,0.2,1,residential,False
tc_379805114_379805114_0,379805114,379805114,113.79686414973057,8.940800000000001,0.2,1,residential,False
tc_379805114_379805114_1,379805114,379805114,113.79686414973054,8.940800000000001,0.2,1,residential,False
tc_379805123_379805113_0,379805123,379805113,86.15863395163775,8.940800000000001,0.2,1,residential,False
tc_379805123_379805129_0,379805123,379805129,61.91037317477246,8.940800000000001,0.2,1,residential,False
tc_379805123_382400479_0,379805123,382400479,98.2502102565961,8.940800000000001,0.2,1,residential,False
tc_379805129_379805123_0,379805129,379805123,61.91037317477246,8.940800000000001,0.2,1,residential,False
tc_379805129_379805130_0,379805129,379805130,8.297528945282238,8.940800000000001,0.2,1,residential,False
tc_379805129_6576853833_0,379805129,6576853833,81.66594160113023,8.940800000000001,0.2,1,residential,False
tc_379805130_379805129_0,379805130,379805129,8.297528945282238,8.940800000000001,0.2,1,residential,False
tc_379805130_379805131_0,379805130,379805131,44.42908366726354,8.940800000000001,0.2,1,residential,False
tc_379805130_379805137_0,379805130,379805137,54.73250049337615,8.940800000000001,0.2,1,residential,False
tc_379805131_379805130_0,379805131,379805130,44.42908366726354,8.940800000000001,0.2,1,residential,False
tc_379805131_379805133_0,379805131,379805133,12.972850171799163,8.940800000000001,0.2,1,residential,False
tc_379805131_379805134_0,379805131,379805134,13.501470993449287,8.940800000000001,0.2,1,residential,False
tc_379805133_379805131_0,379805133,379805131,12.972850171799163,8.940800000000001,0.2,1,residential,False
tc_379805134_379805131_0,379805134,379805131,13.501470993449287,8.940800000000001,0.2,1,residential,False
tc_379805137_379805130_0,379805137,379805130,54.73250049337615,8.940800000000001,0.2,1,residential,False
tc_379805138_270360128_0,379805138,270360128,86.8164816984859,8.940800000000001,0.2,1,residential,False
tc_379805138_270360130_0,379805138,270360130,40.07893070348942,8.940800000000001,0.2,1,residential,False
tc_379805138_379805141_0,379805138,379805141,35.3757858759376,8.940800000000001,0.2,1,residential,False
tc_379805141_270360130_0,379805141,270360130,25.87554451448067,8.940800000000001,0.2,2,primary,False
tc_379805141_27537612_0,379805141,27537612,75.98237004624345,8.940800000000001,0.2,2,primary,False
tc_379805141_379805138_0,379805141,379805138,35.3757858759376,8.940800000000001,0.2,1,residential,False
tc_382400472_382400474_0,382400472,382400474,71.93240143857531,8.940800000000001,0.2,1,residential,False
tc_382400472_863372585_0,382400472,863372585,39.36462187213047,8.940800000000001,0.2,2,tertiary,False
tc_382400472_863373591_0,382400472,863373591,7.4986337392751015,8.940800000000001,0.2,2,tertiary,False
tc_382400474_369817365_0,382400474,369817365,114.61832329421632,8.940800000000001,0.2,1,residential,False
tc_382400474_382400472_0,382400474,382400472,71.93240143857531,8.940800000000001,0.2,1,residential,False
tc_382400474_382400476_0,382400474,382400476,44.201549123974004,8.940800000000001,0.2,1,residential,False
tc_382400474_382400479_0,382400474,382400479,176.4194437203992,8.940800000000001,0.2,1,residential,False
tc_382400476_382400474_0,382400476,382400474,44.201549123974004,8.940800000000001,0.2,1,residential,False
tc_382400479_379805123_0,382400479,379805123,98.25021025659609,8.940800000000001,0.2,1,residential,False
tc_382400479_382400474_0,382400479,382400474,176.41944372039922,8.940800000000001,0.2,1,residential,False
tc_382400479_382400490_0,382400479,382400490,143.84602236940918,8.940800000000001,0.2,1,residential,False
tc_382400487_382400490_0,382400487,382400490,53.063459929161205,8.940800000000001,0.2,1,residential,False
tc_382400490_382400479_0,382400490,382400479,143.84602236940918,8.940800000000001,0.2,1,residential,False
tc_382400490_382400487_0,382400490,382400487,53.063459929161205,8.940800000000001,0.2,1,residential,False
tc_382400490_382400493_0,382400490,382400493,32.24813589280176,8.940800000000001,0.2,1,residential,False
tc_382400493_3062774875_0,382400493,3062774875,39.1785768107074,8.940800000000001,0.2,1,residential,False
tc_382400493_382400490_0,382400493,382400490,32.24813589280176,8.940800000000001,0.2,1,residential,False
tc_382400493_382400499_0,382400493,382400499,81.57799610571142,8.940800000000001,0.2,1,residential,False
tc_382400499_382400493_0,382400499,382400493,81.57799610571142,8.940800000000001,0.2,1,residential,False
tc_384747342_243662958_0,384747342,243662958,106.45091579117909,13.411200000000001,0.2,2,tertiary,False
tc_384747342_243662961_0,384747342,243662961,44.40808020729371,13.411200000000001,0.2,2,tertiary,False
tc_384747342_384747355_0,384747342,384747355,35.32792845048076,13.411200000000001,0.2,1,residential,False
tc_384747345_384747346_0,384747345,384747346,33.718425367138316,13.411200000000001,0.2,1,residential,False
tc_384747345_384747354_0,384747345,384747354,124.24050765993464,13.411200000000001,0.2,1,residential,False
tc_384747345_384747360_0,384747345,384747360,22.929183229662257,13.411200000000001,0.2,1,residential,False
tc_384747346_384747345_0,384747346,384747345,33.718425367138316,13.411200000000001,0.2,1,residential,False
tc_384747346_384747347_0,384747346,384747347,31.20794308673063,13.411200000000001,0.2,1,residential,False
tc_384747346_384747349_0,384747346,384747349,44.14643736035237,13.411200000000001,0.2,1,residential,False
tc_384747347_384747346_0,384747347,384747346,31.20794308673063,13.411200000000001,0.2,1,residential,False
tc_384747349_384747346_0,384747349,384747346,44.14643736035237,13.411200000000001,0.2,1,residential,False
tc_384747349_7937180598_0,384747349,7937180598,8.44031621183943,13.411200000000001,0.2,1,residential,False
tc_384747349_7937180599_0,384747349,7937180599,10.126947642380077,13.411200000000001,0.2,1,residential,False
tc_384747354_384747345_0,384747354,384747345,124.24050765993462,13.411200000000001,0.2,1,residential,False
tc_384747354_7937180600_0,384747354,7937180600,12.224918921907811,13.411200000000001,0.2,1,residential,False
tc_384747354_7937180601_0,384747354,7937180601,16.13351563343704,13.411200000000001,0.2,1,residential,False
tc_384747355_384747342_0,384747355,384747342,35.32792845048076,13.411200000000001,0.2,1,residential,False
tc_384747355_384747360_0,384747355,384747360,44.56493854984163,13.411200000000001,0.2,1,residential,False
tc_384747355_384747502_0,384747355,384747502,48.622414611070425,13.411200000000001,0.2,1,residential,False
tc_384747359_384747502_0,384747359,384747502,87.61217585684697,13.411200000000001,0.2,1,residential,False
tc_384747360_384747345_0,384747360,384747345,22.929183229662257,13.411200000000001,0.2,1,residential,False
tc_384747360_384747355_0,384747360,384747355,44.56493854984163,13.411200000000001,0.2,1,residential,False
tc_384747360_384747365_0,384747360,384747365,53.451240485718074,13.411200000000001,0.2,1,residential,False
tc_384747365_384747360_0,384747365,384747360,53.45124048571808,13.411200000000001,0.2,1,residential,False
tc_384747365_384747366_0,384747365,384747366,27.757852603473033,13.411200000000001,0.2,1,residential,False
tc_384747365_384750484_0,384747365,384750484,10.030731979087273,13.411200000000001,0.2,1,residential,False
tc_384747366_384747365_0,384747366,384747365,27.757852603473033,13.411200000000001,0.2,1,residential,False
tc_384747502_384747355_0,384747502,384747355,48.622414611070425,13.411200000000001,0.2,1,residential,False
tc_384747502_384747359_0,384747502,384747359,87.61217585684699,13.411200000000001,0.2,1,residential,False
tc_384747502_384747504_0,384747502,384747504,14.590191883132269,13.411200000000001,0.2,1,residential,False
tc_384747504_384747502_0,384747504,384747502,14.590191883132269,13.411200000000001,0.2,1,residential,False
tc_384750484_384747365_0,384750484,384747365,10.030731979087273,13.411200000000001,0.2,1,residential,False
tc_410182009_243662941_0,410182009,243662941,217.15954518538726,8.940800000000001,0.2,2,tertiary,False
tc_410182009_243662951_0,410182009,243662951,79.29332292563119,8.940800000000001,0.2,2,tertiary,False
tc_410182009_410182022_0,410182009,410182022,138.63235527675988,13.411200000000001,0.2,1,residential,False
tc_410182016_416457719_0,410182016,416457719,62.936004832163924,13.411200000000001,0.2,1,residential,False
tc_410182016_416457720_0,410182016,416457720,29.86242253027263,13.411200000000001,0.2,1,residential,False
tc_410182016_9554344873_0,410182016,9554344873,152.20732076541594,13.411200000000001,0.2,1,residential,False
tc_410182021_410182067_0,410182021,410182067,11.51370822039885,13.411200000000001,0.2,1,residential,False
tc_410182022_410182009_0,410182022,410182009,138.63235527675988,13.411200000000001,0.2,1,residential,False
tc_410182022_410182033_0,410182022,410182033,60.81399063597006,13.411200000000001,0.2,1,residential,False
tc_410182022_9554344873_0,410182022,9554344873,78.55750509736247,13.411200000000001,0.2,1,residential,False
tc_410182023_410182031_0,410182023,410182031,45.33451522121497,13.411200000000001,0.2,1,residential,False
tc_410182023_410182033_0,410182023,410182033,12.524797883472123,13.411200000000001,0.2,1,residential,False
tc_410182023_410182040_0,410182023,410182040,61.99166134817107,13.411200000000001,0.2,1,residential,False
tc_410182024_410182025_0,410182024,410182025,58.66779053401321,13.411200000000001,0.2,1,residential,False
tc_410182024_410182031_0,410182024,410182031,16.476045615384695,13.411200000000001,0.2,1,residential,False
tc_410182024_410182039_0,410182024,410182039,73.17249393420376,13.411200000000001,0.2,1,residential,False
tc_410182025_410182024_0,410182025,410182024,58.66779053401321,13.411200000000001,0.2,1,residential,False
tc_410182025_410182035_0,410182025,410182035,35.747852974643365,13.411200000000001,0.2,1,residential,False
